"x","Regression","Conf_Lower","Conf_Upper","Slope"
0.581914640268009,8.20274778818284,7.76539039991228,8.6401051764534,-0.801914931028474
0.68096505930179,8.12331777823502,7.69237977242838,8.55425578404167,-0.801914931028474
0.780015478335571,8.04388776828721,7.61933223823681,8.4684432983376,-0.801914931028474
0.879065897369352,7.96445775833939,7.54624610759525,8.38266940908353,-0.801914931028474
0.978116316403133,7.88502774839157,7.47311959720503,8.29693589957812,-0.801914931028474
1.07716673543691,7.80559773844376,7.39995082463361,8.2112446522539,-0.801914931028474
1.1762171544707,7.72616772849594,7.32673780244197,8.12559765454991,-0.801914931028474
1.27526757350448,7.64673771854813,7.25347843201407,8.03999700508218,-0.801914931028474
1.37431799253826,7.56730770860031,7.1801704970886,7.95444492011202,-0.801914931028474
1.47336841157204,7.48787769865249,7.10681165699716,7.86894374030783,-0.801914931028474
1.57241883060582,7.40844768870468,7.03339943961842,7.78349593779094,-0.801914931028474
1.6714692496396,7.32901767875686,6.95993123406337,7.69810412345035,-0.801914931028474
1.77051966867338,7.24958766880905,6.88640428311486,7.61277105450323,-0.801914931028474
1.86957008770716,7.17015765886123,6.81281567545302,7.52749964226944,-0.801914931028474
1.96862050674095,7.09072764891341,6.73916233770946,7.44229296011737,-0.801914931028474
2.06767092577473,7.0112976389656,6.66544102640518,7.35715425152601,-0.801914931028474
2.16672134480851,6.93186762901778,6.59164831984266,7.2720869381929,-0.801914931028474
2.26577176384229,6.85243761906996,6.51778061003917,7.18709462810076,-0.801914931028474
2.36482218287607,6.77300760912215,6.44383409480898,7.10218112343531,-0.801914931028474
2.46387260190985,6.69357759917433,6.3698047701242,7.01735042822447,-0.801914931028474
2.56292302094363,6.61414758922652,6.29568842291005,6.93260675554298,-0.801914931028474
2.66197343997741,6.5347175792787,6.22148062445881,6.84795453409859,-0.801914931028474
2.7610238590112,6.45528756933088,6.14717672467802,6.76339841398375,-0.801914931028474
2.86007427804498,6.37585755938307,6.07277184742262,6.67894327134351,-0.801914931028474
2.95912469707876,6.29642754943525,5.99826088719676,6.59459421167374,-0.801914931028474
3.05817511611254,6.21699753948744,5.92363850754821,6.51035657142666,-0.801914931028474
3.15722553514632,6.13756752953962,5.84889914151592,6.42623591756332,-0.801914931028474
3.2562759541801,6.0581375195918,5.77403699452701,6.34223804465659,-0.801914931028474
3.35532637321388,5.97870750964399,5.69904605017203,6.25836896911594,-0.801914931028474
3.45437679224766,5.89927749969617,5.62392007931335,6.17463492007899,-0.801914931028474
3.55342721128145,5.81984748974835,5.5486526529985,6.09104232649821,-0.801914931028474
3.65247763031523,5.74041747980054,5.47323715965385,6.00759779994723,-0.801914931028474
3.75152804934901,5.66098746985272,5.39766682702045,5.92430811268499,-0.801914931028474
3.85057846838279,5.58155745990491,5.32193474925825,5.84118017055156,-0.801914931028474
3.94962888741657,5.50212744995709,5.24603391958305,5.75822098033113,-0.801914931028474
4.04867930645035,5.42269744000927,5.16995726870806,5.67543761131048,-0.801914931028474
4.14772972548413,5.34326743006146,5.0936977092352,5.59283715088772,-0.801914931028474
4.24678014451791,5.26383742011364,5.01724818597875,5.51042665424853,-0.801914931028474
4.3458305635517,5.18440741016583,4.94060173200558,5.42821308832607,-0.801914931028474
4.44488098258548,5.10497740021801,4.86375152994469,5.34620327049133,-0.801914931028474
4.54393140161926,5.02554739027019,4.78669097786083,5.26440380267956,-0.801914931028474
4.64298182065304,4.94611738032238,4.70941375871293,5.18282100193182,-0.801914931028474
4.74203223968682,4.86668737037456,4.63191391214091,5.10146082860821,-0.801914931028474
